adsl-70-19.38-151.net24.it - - [01/Oct/2006:07:17:45 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "AppleSyndication/54"
user-5443178c.lns4-c7.dsl.pol.co.uk - - [01/Oct/2006:07:19:57 -0700] "GET /ongoing/When/199x/1999/04/15/Filigree.png HTTP/1.1" 200 58189 "http://www.tbray.org/ongoing/When/199x/1999/04/15/Granada" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts; .NET CLR 1.1.4322)"
user-5443178c.lns4-c7.dsl.pol.co.uk - - [01/Oct/2006:07:19:57 -0700] "GET /ongoing/in-feed.xml HTTP/1.1" 200 964 "http://www.tbray.org/ongoing/When/199x/1999/04/15/Granada" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts; .NET CLR 1.1.4322)"
user-5443178c.lns4-c7.dsl.pol.co.uk - - [01/Oct/2006:07:19:57 -0700] "GET /ongoing/picInfo.xml?o=http://www.tbray.org/ongoing/When/199x/1999/04/15/Granada HTTP/1.1" 200 148 "http://www.tbray.org/ongoing/When/199x/1999/04/15/Granada" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts; .NET CLR 1.1.4322)"
user-5443178c.lns4-c7.dsl.pol.co.uk - - [01/Oct/2006:07:19:57 -0700] "GET /ongoing/When/199x/1999/04/15/Granada.comments HTTP/1.1" 200 0 "http://www.tbray.org/ongoing/When/199x/1999/04/15/Granada" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts; .NET CLR 1.1.4322)"
adsl-solo-80-168-226-174.claranet.co.uk - - [01/Oct/2006:07:19:58 -0700] "GET //ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "GreatNews/1.0"
adsl-solo-80-168-226-174.claranet.co.uk - - [01/Oct/2006:07:19:58 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "GreatNews/1.0"
cc-rtr2-dsl-237.hcinet.net - - [01/Oct/2006:07:20:00 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.0.1 (Mac OS X; http://ranchero.com/netnewswire/)"
egspd42470.ask.com - - [01/Oct/2006:07:20:05 -0700] "GET /ongoing/When/200x/2006/05/21/California-Poppies HTTP/1.0" 304 - "-" "Mozilla/2.0 (compatible; Ask Jeeves/Teoma; +http://about.ask.com/en/docs/about/webmasters.shtml)"
c-24-15-97-53.hsd1.il.comcast.net - - [01/Oct/2006:07:20:05 -0700] "GET /ongoing/ HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; FunWebProducts; SV1; .NET CLR 1.1.4322)"
c-24-15-97-53.hsd1.il.comcast.net - - [01/Oct/2006:07:20:05 -0700] "GET /ongoing/sans.css HTTP/1.1" 200 4838 "http://www.tbray.org/ongoing/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; FunWebProducts; SV1; .NET CLR 1.1.4322)"
c-24-15-97-53.hsd1.il.comcast.net - - [01/Oct/2006:07:20:05 -0700] "GET /ongoing/ongoing.js HTTP/1.1" 200 6685 "http://www.tbray.org/ongoing/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; FunWebProducts; SV1; .NET CLR 1.1.4322)"
fw1-a.osis.gov - - [01/Oct/2006:07:20:06 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 200 44877 "-" "-"
fw1-a.osis.gov - - [01/Oct/2006:07:20:06 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "-"
fw1-a.osis.gov - - [01/Oct/2006:07:20:06 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 200 44877 "-" "-"
c-24-4-25-12.hsd1.ca.comcast.net - - [01/Oct/2006:07:20:06 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.1 (Mac OS X; Lite; http://ranchero.com/netnewswire/)"
m88.net81-64-144.noos.fr - - [01/Oct/2006:07:20:07 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.1 (Mac OS X; Lite; http://ranchero.com/netnewswire/)"
cpe-024-162-230-249.nc.res.rr.com - - [01/Oct/2006:07:20:07 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "RssBandit/1.3.0.42 (.NET CLR 1.1.4322.2032; WinNT 5.1.2600.0; http://www.rssbandit.org)"
c-24-60-141-40.hsd1.ma.comcast.net - - [01/Oct/2006:07:20:08 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/3.0d7 (Mac OS X; http://ranchero.com/netnewswire/)"
cpe-60-224-81-187.vic.bigpond.net.au - - [01/Oct/2006:07:20:11 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "Vienna/2.1.0.2105"
sgzero.llnl.gov - - [01/Oct/2006:07:20:13 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 322 "-" "BlogMatrix Jaeger 1.5 (http://jaeger.blogmatrix.com)"
sgzero.llnl.gov - - [01/Oct/2006:07:20:13 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "BlogMatrix Jaeger 1.5 (http://jaeger.blogmatrix.com)"
82-69-23-129.dsl.in-addr.zen.co.uk - - [01/Oct/2006:07:20:15 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.0.1 (Mac OS X; Lite; http://ranchero.com/netnewswire/)"
cm-84.209.247.208.chello.no - - [01/Oct/2006:07:20:16 -0700] "GET /ongoing/What/Technology/Dynamic%20Languages HTTP/1.1" 301 351 "http://www.tbray.org/ongoing/When/200x/2006/09/29/Dynamic-IDE" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MathPlayer 2.0; .NET CLR 1.1.4322)"
cm-84.209.247.208.chello.no - - [01/Oct/2006:07:20:16 -0700] "GET /ongoing/sans.css HTTP/1.1" 200 4838 "http://www.tbray.org/ongoing/What/Technology/Dynamic%20Languages/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MathPlayer 2.0; .NET CLR 1.1.4322)"
cm-84.209.247.208.chello.no - - [01/Oct/2006:07:20:16 -0700] "GET /ongoing/What/Technology/Dynamic%20Languages/ HTTP/1.1" 200 32486 "http://www.tbray.org/ongoing/When/200x/2006/09/29/Dynamic-IDE" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MathPlayer 2.0; .NET CLR 1.1.4322)"
cm-84.209.247.208.chello.no - - [01/Oct/2006:07:20:16 -0700] "GET /ongoing/ongoing.js HTTP/1.1" 200 6685 "http://www.tbray.org/ongoing/What/Technology/Dynamic%20Languages/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MathPlayer 2.0; .NET CLR 1.1.4322)"
cm-84.209.247.208.chello.no - - [01/Oct/2006:07:20:17 -0700] "GET /ongoing/serif.css HTTP/1.1" 200 4824 "http://www.tbray.org/ongoing/What/Technology/Dynamic%20Languages/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MathPlayer 2.0; .NET CLR 1.1.4322)"
cm-84.209.247.208.chello.no - - [01/Oct/2006:07:20:17 -0700] "GET /ongoing/Feed.png HTTP/1.1" 200 786 "http://www.tbray.org/ongoing/What/Technology/Dynamic%20Languages/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MathPlayer 2.0; .NET CLR 1.1.4322)"
cm-84.209.247.208.chello.no - - [01/Oct/2006:07:20:18 -0700] "GET /ongoing/potd.png HTTP/1.1" 200 83661 "http://www.tbray.org/ongoing/What/Technology/Dynamic%20Languages/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MathPlayer 2.0; .NET CLR 1.1.4322)"
cm-84.209.247.208.chello.no - - [01/Oct/2006:07:20:18 -0700] "GET /ongoing/sake60.jpg HTTP/1.1" 200 100622 "http://www.tbray.org/ongoing/What/Technology/Dynamic%20Languages/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MathPlayer 2.0; .NET CLR 1.1.4322)"
cm-84.209.247.208.chello.no - - [01/Oct/2006:07:20:18 -0700] "GET /ongoing/in-feed.xml HTTP/1.1" 200 964 "http://www.tbray.org/ongoing/What/Technology/Dynamic%20Languages/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MathPlayer 2.0; .NET CLR 1.1.4322)"
cm-84.209.247.208.chello.no - - [01/Oct/2006:07:20:18 -0700] "GET /ongoing/picInfo.xml?o=http://www.tbray.org/ongoing/What/Technology/Dynamic%20Languages/ HTTP/1.1" 200 148 "http://www.tbray.org/ongoing/What/Technology/Dynamic%20Languages/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MathPlayer 2.0; .NET CLR 1.1.4322)"
cm-84.209.247.208.chello.no - - [01/Oct/2006:07:20:18 -0700] "GET /ongoing/What/Technology/Dynamic%20Languages/.comments HTTP/1.1" 404 327 "http://www.tbray.org/ongoing/What/Technology/Dynamic%20Languages/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; MathPlayer 2.0; .NET CLR 1.1.4322)"
85-124-150-3.dynamic.xdsl-line.inode.at - - [01/Oct/2006:07:20:19 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "Vienna/2.1.0.2105"
ool-18e40114.dyn.optonline.net - - [01/Oct/2006:07:20:19 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "FeedDemon/2.0 (http://www.newsgator.com/; Microsoft Windows XP)"
fw1-a.osis.gov - - [01/Oct/2006:07:20:20 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "-"
servecentric-30.cognotent.com - - [01/Oct/2006:07:20:20 -0700] "GET /ongoing/ongoing.atom HTTP/1.0" 301 311 "-" "Irish Blogs Aggregator/ 1.0.1 (+http://www.irishblogs.ie)"
servecentric-30.cognotent.com - - [01/Oct/2006:07:20:21 -0700] "GET /ongoing/ongoing.atom HTTP/1.0" 200 44877 "-" "Irish Blogs Aggregator/ 1.0.1 (+http://www.irishblogs.ie)"
m209-202-71-150.on.tac.net - - [01/Oct/2006:07:20:21 -0700] "GET /ongoing/ongoing.rss HTTP/1.0" 301 310 "-" "BitTorrent/4.0.0"
m209-202-71-150.on.tac.net - - [01/Oct/2006:07:20:22 -0700] "GET /ongoing/ongoing.rss HTTP/1.0" 301 315 "-" "BitTorrent/4.0.0"
m209-202-71-150.on.tac.net - - [01/Oct/2006:07:20:22 -0700] "GET /ongoing/ongoing.atom HTTP/1.0" 200 44877 "-" "BitTorrent/4.0.0"
cpe-66-68-64-83.austin.res.rr.com - - [01/Oct/2006:07:20:22 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "SharpReader/0.9.6.0 (.NET CLR 1.1.4322.2022; WinNT 5.1.2600.0)"
lm502007.inktomisearch.com - - [01/Oct/2006:07:20:22 -0700] "GET /ongoing/When/200x/2006/09/29/Startup-Camp HTTP/1.0" 200 4500 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
207.188.28.33 - - [01/Oct/2006:07:20:23 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7.12) Gecko/20050920 Firefox/1.0.7"
203-59-164-103.dyn.iinet.net.au - - [01/Oct/2006:07:20:23 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "Vienna/2.1.0.2105"
207.188.28.33 - - [01/Oct/2006:07:20:23 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 200 44877 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7.12) Gecko/20050920 Firefox/1.0.7"
proxy02.sap-ag.de - - [01/Oct/2006:07:20:24 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.0.7) Gecko/20060909 Firefox/1.5.0.7"
p54b3f531.dip.t-dialin.net - - [01/Oct/2006:07:20:26 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NewsFire/68"
rhap-app-3-1.real.com - - [01/Oct/2006:07:20:27 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7.12) Gecko/20050920 Firefox/1.0.7"
rhap-app-3-1.real.com - - [01/Oct/2006:07:20:27 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 200 44877 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.7.12) Gecko/20050920 Firefox/1.0.7"
eu83-213-60-229.clientes.euskaltel.es - - [01/Oct/2006:07:20:28 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.1.1 (Mac OS X; http://ranchero.com/netnewswire/)"
64.78.155.100 - - [01/Oct/2006:07:20:31 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NewsGatorOnline/2.0 (http://www.newsgator.com; 349 subscribers)"
ns1.hostingt.net - - [01/Oct/2006:07:20:31 -0700] "GET /ongoing/When/200x/2005/08/30/OpenOffice-Conference HTTP/1.0" 200 4538 "-" "<a href='http://www.netforex.org'> Forex Trading Network Organization </a> info@netforex.org"
66.179.81.100 - - [01/Oct/2006:07:20:33 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "PluckFeedCrawler/2.0 (compatible; Mozilla 4.0; MSIE 5.5; http://www.pluck.com; 1 subscribers)"
66.179.81.100 - - [01/Oct/2006:07:20:33 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "PluckFeedCrawler/2.0 (compatible; Mozilla 4.0; MSIE 5.5; http://www.pluck.com; 1 subscribers)"
208-59-120-210.c3-0.129-ubr3.lnh-129.md.cable.rcn.com - - [01/Oct/2006:07:20:34 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.0.1 (Mac OS X; http://ranchero.com/netnewswire/)"
227-29.124-70.tampabay.res.rr.com - - [01/Oct/2006:07:20:35 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.1.1b1 (Mac OS X; http://ranchero.com/netnewswire/)"
fj301021.inktomisearch.com - - [01/Oct/2006:07:20:35 -0700] "GET /ongoing/When/200x/2005/04/20/Atom-Format-Last-Call HTTP/1.0" 200 5491 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
adsl-69-234-189-254.dsl.irvnca.pacbell.net - - [01/Oct/2006:07:20:35 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.1.1b1 (Mac OS X; http://ranchero.com/netnewswire/)"
64.78.155.100 - - [01/Oct/2006:07:20:38 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NewsGatorOnline/2.0 (http://www.newsgator.com; 18 subscribers)"
66.196.214.114 - - [01/Oct/2006:07:20:38 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "Feedreader"
60.40.6.61 - - [01/Oct/2006:07:20:40 -0700] "GET /ongoing/When/200x/2003/07/25/-big/Vasudheim-sunrise.jpg HTTP/1.1" 304 - "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
213-202-156-5.bas503.dsl.esat.net - - [01/Oct/2006:07:20:42 -0700] "GET /ongoing/ongoing.atom HTTP/1.0" 304 - "-" "Liferea/1.0.14 (Linux; http://liferea.sf.net/)"
d154-20-62-238.bchsia.telus.net - - [01/Oct/2006:07:20:43 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/3.0d7 (Mac OS X; http://ranchero.com/netnewswire/)"
rempt.xs4all.nl - - [01/Oct/2006:07:20:43 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 322 "-" "Akregator/1.2.4; librss/remnants"
rempt.xs4all.nl - - [01/Oct/2006:07:20:43 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "Akregator/1.2.4; librss/remnants"
rempt.xs4all.nl - - [01/Oct/2006:07:20:44 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 200 44877 "-" "Akregator/1.2.4; librss/remnants"
user-10lfc84.cable.mindspring.com - - [01/Oct/2006:07:20:45 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.1b37 (Mac OS X; Lite; http://ranchero.com/netnewswire/)"
acd4093c.ipt.aol.com - - [01/Oct/2006:07:20:49 -0700] "GET /ongoing/ongoing.rss HTTP/1.0" 301 310 "-" "BitTorrent/4.0.0"
acd4093c.ipt.aol.com - - [01/Oct/2006:07:20:49 -0700] "GET /ongoing/ongoing.rss HTTP/1.0" 301 315 "-" "BitTorrent/4.0.0"
acd4093c.ipt.aol.com - - [01/Oct/2006:07:20:49 -0700] "GET /ongoing/ongoing.atom HTTP/1.0" 304 - "-" "BitTorrent/4.0.0"
lj601932.inktomisearch.com - - [01/Oct/2006:07:20:50 -0700] "GET /ongoing/When/200x/2005/03/17 HTTP/1.0" 301 324 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
82-70-67-206.dsl.in-addr.zen.co.uk - - [01/Oct/2006:07:20:50 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.0.1 (Mac OS X; Lite; http://ranchero.com/netnewswire/)"
c-69-181-162-107.hsd1.ca.comcast.net - - [01/Oct/2006:07:20:51 -0700] "GET /ongoing/ongoing.rss HTTP/1.0" 301 315 "-" "Reblog 2.0 (+http://www.reblog.org)"
c-69-181-162-107.hsd1.ca.comcast.net - - [01/Oct/2006:07:20:51 -0700] "GET /ongoing/ongoing.atom HTTP/1.0" 200 44877 "-" "Reblog 2.0 (+http://www.reblog.org)"
124.106.217.187 - - [01/Oct/2006:07:20:53 -0700] "GET /ongoing/When/200x/2006/07/28/Open-Data HTTP/1.1" 200 6332 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
user-10cm43k.cable.mindspring.com - - [01/Oct/2006:07:20:55 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.1b33 (Mac OS X; Lite; http://ranchero.com/netnewswire/)"
c-67-188-130-113.hsd1.ca.comcast.net - - [01/Oct/2006:07:20:55 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.0b37 (Mac OS X; Lite; http://ranchero.com/netnewswire/)"
crawler.bloglines.com - - [01/Oct/2006:07:20:55 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "Bloglines/3.1 (http://www.bloglines.com; 3 subscribers)"
crawler.bloglines.com - - [01/Oct/2006:07:20:56 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "Bloglines/3.1 (http://www.bloglines.com; 3 subscribers)"
d12.arwidson.fi - - [01/Oct/2006:07:20:56 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.1.1 (Mac OS X; http://ranchero.com/netnewswire/)"
lj601932.inktomisearch.com - - [01/Oct/2006:07:20:56 -0700] "GET /ongoing/When/200x/2005/03/17/ HTTP/1.0" 200 4425 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
www.gigablast.com - - [01/Oct/2006:07:20:57 -0700] "GET /ongoing/When/200x/2003/02/18/-big/Bowels.jpg HTTP/1.0" 200 250819 "-" "Gigabot/1.0"
c-67-183-14-159.hsd1.wa.comcast.net - - [01/Oct/2006:07:20:57 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "Windows-RSS-Platform/1.0 (MSIE 7.0; Windows NT 6.0)"
littlerobot.de - - [01/Oct/2006:07:20:59 -0700] "GET /ongoing/ongoing.atom HTTP/1.0" 200 44877 "-" "FeedOnFeeds/0.1.9 (+http://minutillo.com/steve/feedonfeeds/)"
d205-250-151-16.bchsia.telus.net - - [01/Oct/2006:07:21:01 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "RssReader/1.0.88.0 (http://www.rssreader.com) Microsoft Windows NT 5.1.2600.0"
d205-250-151-16.bchsia.telus.net - - [01/Oct/2006:07:21:01 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 200 44877 "-" "RssReader/1.0.88.0 (http://www.rssreader.com) Microsoft Windows NT 5.1.2600.0"
littlerobot.de - - [01/Oct/2006:07:21:02 -0700] "GET //ongoing/ongoing.rss HTTP/1.0" 301 315 "-" "FeedOnFeeds/0.1.9 (+http://minutillo.com/steve/feedonfeeds/)"
cpe-24-25-221-189.san.res.rr.com - - [01/Oct/2006:07:21:05 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.0.1 (Mac OS X; http://ranchero.com/netnewswire/)"
88-111-33-202.dynamic.dsl.as9105.com - - [01/Oct/2006:07:21:05 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 200 44877 "-" "Shrook/207t"
c-69-243-85-188.hsd1.md.comcast.net - - [01/Oct/2006:07:21:05 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "BottomFeeder/4.1 win32 V5.1 nt i386; en_US.CP1252; NetResources/1"
host81-138-20-209.in-addr.btopenworld.com - - [01/Oct/2006:07:21:07 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "AppleSyndication/54"
138.red-81-37-144.dynamicip.rima-tde.net - - [01/Oct/2006:07:21:07 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.1 (Mac OS X; Lite; http://ranchero.com/netnewswire/)"
host81-138-20-209.in-addr.btopenworld.com - - [01/Oct/2006:07:21:07 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "AppleSyndication/54"
static-71-244-87-83.ny325.east.verizon.net - - [01/Oct/2006:07:21:08 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.0b41 (Mac OS X; Lite; http://ranchero.com/netnewswire/)"
c-67-183-14-159.hsd1.wa.comcast.net - - [01/Oct/2006:07:21:10 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "Windows-RSS-Platform/1.0 (MSIE 7.0; Windows NT 6.0)"
124.100.99.241 - - [01/Oct/2006:07:21:11 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "NetNewsWire/2.1.1 (Mac OS X; http://ranchero.com/netnewswire/)"
user-24-96-149-111.knology.net - - [01/Oct/2006:07:21:11 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "RssBandit/1.3.0.42 (.NET CLR 1.1.4322.2032; WinNT 5.1.2600.0; http://www.rssbandit.org)"
124.100.99.241 - - [01/Oct/2006:07:21:14 -0700] "GET /favicon.ico HTTP/1.1" 200 318 "-" "NetNewsWire/2.1.1 (Mac OS X; http://ranchero.com/netnewswire/)"
124.100.99.241 - - [01/Oct/2006:07:21:16 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 200 44877 "-" "NetNewsWire/2.1.1 (Mac OS X; http://ranchero.com/netnewswire/)"
124.100.99.241 - - [01/Oct/2006:07:21:17 -0700] "GET /ongoing/rsslogo.jpg HTTP/1.1" 200 30928 "-" "NetNewsWire/2.1.1 (Mac OS X; http://ranchero.com/netnewswire/)"
nv3.netvibes.com - - [01/Oct/2006:07:21:18 -0700] "GET /ongoing/ongoing.atom HTTP/1.0" 200 44877 "-" "Netvibes (http://www.netvibes.com/; 136 subscribers)"
pool-70-22-201-154.bos.east.verizon.net - - [01/Oct/2006:07:21:20 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "Vienna/2.1.0.2105"
static-66-11-84-109.ptr.terago.ca - - [01/Oct/2006:07:21:20 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.0 (Mac OS X; http://ranchero.com/netnewswire/)"
static-66-11-84-109.ptr.terago.ca - - [01/Oct/2006:07:21:20 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.0 (Mac OS X; http://ranchero.com/netnewswire/)"
p3ee3e8a7.dip.t-dialin.net - - [01/Oct/2006:07:21:20 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "NetNewsWire/2.1.1 (Mac OS X; Lite; http://ranchero.com/netnewswire/)"
slim07.kataweb.it - - [01/Oct/2006:07:21:21 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 322 "-" "Java/1.4.2_08"
slim07.kataweb.it - - [01/Oct/2006:07:21:21 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "Java/1.4.2_08"
64.14.13.165 - - [01/Oct/2006:07:21:21 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "Jakarta Commons-HttpClient/3.0-rc3"
slim07.kataweb.it - - [01/Oct/2006:07:21:22 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 200 44877 "-" "Java/1.4.2_08"
ool-457da3c4.dyn.optonline.net - - [01/Oct/2006:07:21:22 -0700] "GET /ongoing/ongoing.rss HTTP/1.1" 301 327 "-" "JetBrains Omea Reader 2.1.6 (http://www.jetbrains.com/omea/reader/)"
ool-457da3c4.dyn.optonline.net - - [01/Oct/2006:07:21:22 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 304 - "-" "JetBrains Omea Reader 2.1.6 (http://www.jetbrains.com/omea/reader/)"
64.14.13.165 - - [01/Oct/2006:07:21:22 -0700] "GET /ongoing/ongoing.atom HTTP/1.1" 200 44877 "-" "Jakarta Commons-HttpClient/3.0-rc3"
user-12l2n39.cable.mindspring.com - - [01/Oct/2006:07:21:22 -0700] "GET /ongoing/ongoing.rss HTTP/1.0" 301 310 "-" "BitTorrent/4.0.0"
user-12l2n39.cable.mindspring.com - - [01/Oct/2006:07:21:23 -0700] "GET /ongoing/ongoing.rss HTTP/1.0" 301 315 "-" "BitTorrent/4.0.0"
user-12l2n39.cable.mindspring.com - - [01/Oct/2006:07:21:23 -0700] "GET /ongoing/ongoing.atom HTTP/1.0" 304 - "-" "BitTorrent/4.0.0"
58.215.74.242 - - [01/Oct/2006:07:21:24 -0700] "GET /ongoing/goto-potd/ HTTP/1.0" 302 313 "-" "NutchCVS/0.7.2 (Nutch; http://lucene.apache.org/nutch/bot.html; nutch-agent@lucene.apache.org)"
filter03.solcon.nl - - [01/Oct/2006:07:21:25 -0700] "GET /ongoing/ongoing.atom HTTP/1.0" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; nl; rv:1.8.0.7) Gecko/20060909 Firefox/1.5.0.7"
58.215.74.242 - - [01/Oct/2006:07:21:26 -0700] "GET /ongoing/When/200x/2003/09/28/OctoberSummer HTTP/1.0" 200 7755 "-" "NutchCVS/0.7.2 (Nutch; http://lucene.apache.org/nutch/bot.html; nutch-agent@lucene.apache.org)"
